YEAR,Player,Team,Conf,G,Rec,RecYds,YperR,RecTD,RecYperG,RusAtt,RusYds,YperA,RusTD,RusYperG,Plays,Yds,Avg,TD,Awards
2023,Jaylin Lane,Virginia Tech,ACC,12,41,538,13.1,6,44.8,14,51,3.6,0,4.3,55,589,10.7,6,
2023,David Martin-Robinson,Temple,American,12,40,537,13.4,4,44.8,9,13,1.4,1,1.1,49,550,11.2,5,
2023,John Paul Richardson,Texas Christian,Big 12,12,46,536,11.7,3,44.7,3,12,4,0,1,49,548,11.2,3,
2023,Marcus Rosemy-Jacksaint,Georgia,SEC,13,34,535,15.7,4,41.2,0,0,,0,0,34,535,15.7,4,
2023,Odieu Hiliare,Bowling Green,MAC,13,45,532,11.8,4,40.9,1,12,12,0,0.9,46,544,11.8,4,
2023,Trayvon Rudolph,Northern Illinois,MAC,13,51,531,10.4,2,40.8,22,182,8.3,1,14,73,713,9.8,3,
2023,Tyler Brown,Clemson,ACC,13,52,531,10.2,4,40.8,2,41,20.5,0,3.2,54,572,10.6,4,
2023,Daniel George,Akron,MAC,12,52,529,10.2,1,44.1,0,0,,0,0,52,529,10.2,1,
2023,Jake Bailey,SMU,American,14,42,528,12.6,0,37.7,1,10,10,0,0.7,43,538,12.5,0,
2023,Tanner McLachlan,Arizona,Pac-12,13,45,528,11.7,4,40.6,0,0,,0,0,45,528,11.7,4,
2023,Jared Wiley,Texas Christian,Big 12,12,47,520,11.1,8,43.3,0,0,,0,0,47,520,11.1,8,
2023,RJ Maryland,SMU,American,14,34,518,15.2,7,37,0,0,,0,0,34,518,15.2,7,
2023,Jaelen Gill,Fresno State,MWC,13,49,516,10.5,6,39.7,10,24,2.4,0,1.8,59,540,9.2,6,
2023,Emeka Egbuka,Ohio State,Big Ten,10,41,515,12.6,4,51.5,5,25,5,0,2.5,46,540,11.7,4,
2023,Evan Stewart,Texas A&M,SEC,8,38,514,13.5,4,64.3,1,-3,-3,0,-0.4,39,511,13.1,4,
2023,Dalvin Smith,Western Kentucky,CUSA,11,50,513,10.3,6,46.6,1,25,25,0,2.3,51,538,10.5,6,
2023,Beaux Collins,Clemson,ACC,11,38,510,13.4,3,46.4,0,0,,0,0,38,510,13.4,3,
2023,Mac Dalena,Fresno State,MWC,13,47,509,10.8,3,39.2,1,33,33,0,2.5,48,542,11.3,3,
2023,Dante Wright,Temple,American,11,39,507,13,4,46.1,2,5,2.5,0,0.5,41,512,12.5,4,
2023,Jordan Whittington,Texas,Big 12,14,42,505,12,1,36.1,3,18,6,0,1.3,45,523,11.6,1,
2023,Jaheim Bell,Florida State,ACC,13,39,503,12.9,2,38.7,4,2,0.5,1,0.2,43,505,11.7,3,
2023,Zavion Thomas,Mississippi State,SEC,11,40,503,12.6,1,45.7,12,23,1.9,0,2.1,52,526,10.1,1,
2023,Malik Rutherford,Georgia Tech,ACC,13,46,502,10.9,4,38.6,3,17,5.7,0,1.3,49,519,10.6,4,
2023,Reymello Murphy,Old Dominion,Sun Belt,13,28,502,17.9,3,38.6,0,0,,0,0,28,502,17.9,3,
2023,Devin Carter,West Virginia,Big 12,12,27,501,18.6,2,41.8,0,0,,0,0,27,501,18.6,2,
2023,Jake Briningstool,Clemson,ACC,13,50,498,10,5,38.3,0,0,,0,0,50,498,10,5,
2023,Latreal Jones,Southern Mississippi,Sun Belt,12,36,498,13.8,3,41.5,0,0,,0,0,36,498,13.8,3,
2023,Marlyn Johnson,Buffalo,MAC,12,40,494,12.4,4,41.2,0,0,,0,0,40,494,12.4,4,
2023,Corey Dyches,Maryland,Big Ten,11,49,491,10,2,44.6,0,0,,0,0,49,491,10,2,
2023,Ketron Jackson Jr.,Baylor,Big 12,10,28,489,17.5,1,48.9,1,3,3,0,0.3,29,492,17,1,
2023,Brett Buckman,Connecticut,Ind,12,46,488,10.6,2,40.7,2,-6,-3,0,-0.5,48,482,10,2,
2023,Damon Ward,North Texas,American,12,39,487,12.5,5,40.6,0,0,,0,0,39,487,12.5,5,
2023,Chris Tyree,Notre Dame,Ind,12,26,484,18.6,3,40.3,3,-1,-0.3,0,-0.1,29,483,16.7,3,
2023,Easton Messer,Western Kentucky,CUSA,13,42,484,11.5,4,37.2,2,16,8,0,1.2,44,500,11.4,4,
2023,Jeremiah Hixon,New Mexico,MWC,11,39,482,12.4,5,43.8,2,10,5,0,0.9,41,492,12,5,
2023,Umari Hatcher,Syracuse,ACC,13,32,482,15.1,3,37.1,0,0,,0,0,32,482,15.1,3,
2023,Louis Brown,Colorado State,MWC,12,47,481,10.2,5,40.1,3,5,1.7,0,0.4,50,486,9.7,5,
2023,Blake Watson,Memphis,American,13,53,480,9.1,3,36.9,192,1152,6,14,88.6,245,1632,6.7,17,
2023,Bryson Green,Wisconsin,Big Ten,11,32,480,15,2,43.6,0,0,,0,0,32,480,15,2,
2023,Hudson Clement,West Virginia,Big 12,11,22,480,21.8,4,43.6,0,0,,0,0,22,480,21.8,4,
2023,Wyatt Wieland,Wyoming,MWC,13,44,480,10.9,5,36.9,7,22,3.1,1,1.7,51,502,9.8,6,
2023,Tanner Knue,Eastern Michigan,MAC,12,50,479,9.6,3,39.9,1,2,2,0,0.2,51,481,9.4,3,
2023,Ladd McConkey,Georgia,SEC,9,30,478,15.9,2,53.1,2,38,19,1,4.2,32,516,16.1,3,
2023,Jacob Bernard,Louisiana,Sun Belt,13,39,476,12.2,1,36.6,0,0,,0,0,39,476,12.2,1,
2023,Nate McCollum,North Carolina,ACC,10,44,469,10.7,1,46.9,0,0,,0,0,44,469,10.7,1,
2023,Christian Dremel,Rutgers,Big Ten,13,36,468,13,3,36,0,0,,0,0,36,468,13,3,
2023,Peter LeBlanc,Louisiana,Sun Belt,13,30,468,15.6,4,36,0,0,,0,0,30,468,15.6,4,
2023,Treon Sibley,Liberty,CUSA,12,23,467,20.3,4,38.9,0,0,,0,0,23,467,20.3,4,
2023,Jaylen Johnson,East Carolina,American,12,45,466,10.4,2,38.8,0,0,,0,0,45,466,10.4,2,
2023,Roderic Burns,North Texas,American,12,41,466,11.4,4,38.8,0,0,,0,0,41,466,11.4,4,
2023,Anthony Torres,Toledo,MAC,14,26,464,17.8,3,33.1,0,0,,0,0,26,464,17.8,3,
2023,Taron Keith,Bowling Green,MAC,12,44,457,10.4,3,38.1,66,390,5.9,4,32.5,110,847,7.7,7,
2023,Jarius Mack,Charlotte,American,11,25,453,18.1,2,41.2,2,-8,-4,0,-0.7,27,445,16.5,2,
2023,Traeshon Holden,Oregon,Pac-12,14,37,452,12.2,6,32.3,2,12,6,1,0.9,39,464,11.9,7,
2023,Darrell Harding Jr.,Buffalo,MAC,12,23,451,19.6,3,37.6,0,0,,0,0,23,451,19.6,3,
2023,Kelby Williams,Old Dominion,Sun Belt,12,26,451,17.3,2,37.6,1,0,0,0,0,27,451,16.7,2,
2023,Mason Fairchild,Kansas,Big 12,13,27,451,16.7,3,34.7,0,0,,0,0,27,451,16.7,3,
2023,Justin Olson,Middle Tennessee State,CUSA,10,43,450,10.5,1,45,0,0,,0,0,43,450,10.5,1,
2023,Caden Prieskorn,Ole Miss,SEC,10,30,449,15,4,44.9,0,0,,0,0,30,449,15,4,
2023,Mookie Cooper,Missouri,SEC,13,36,447,12.4,0,34.4,1,3,3,0,0.2,37,450,12.2,0,
2023,Isiah Paige,Old Dominion,Sun Belt,11,43,445,10.3,2,40.5,1,-8,-8,0,-0.7,44,437,9.9,2,
2023,Tiaquelin Mims,Southern Mississippi,Sun Belt,12,39,445,11.4,2,37.1,5,28,5.6,0,2.3,44,473,10.8,2,
2023,Kole Taylor,West Virginia,Big 12,13,35,444,12.7,4,34.2,0,0,,0,0,35,444,12.7,4,
2023,Tyson Davis,Central Michigan,MAC,10,29,444,15.3,4,44.4,0,0,,0,0,29,444,15.3,4,
2023,Gary Bryant Jr.,Oregon,Pac-12,14,30,442,14.7,4,31.6,3,18,6,0,1.3,33,460,13.9,4,
2023,Phoenix Sproles,James Madison,Sun Belt,13,52,442,8.5,5,34,0,0,,0,0,52,442,8.5,5,
2023,Zae Baines,Temple,American,11,36,442,12.3,1,40.2,2,7,3.5,0,0.6,38,449,11.8,1,
2023,Kelvontay Dixon,SMU,American,13,25,441,17.6,4,33.9,1,-1,-1,0,-0.1,26,440,16.9,4,
2023,Jha'Quan Jackson,Tulane,American,10,26,439,16.9,4,43.9,5,51,10.2,0,5.1,31,490,15.8,4,
2023,London Humphreys,Vanderbilt,SEC,12,22,439,20,4,36.6,1,5,5,0,0.4,23,444,19.3,4,
2023,Jack Velling,Oregon State,Pac-12,12,29,438,15.1,8,36.5,0,0,,0,0,29,438,15.1,8,
2023,Jesse Prewitt III,Central Michigan,MAC,12,31,438,14.1,4,36.5,0,0,,0,0,31,438,14.1,4,
2023,Amare Thomas,UAB,American,12,53,437,8.2,3,36.4,4,40,10,0,3.3,57,477,8.4,3,
2023,Jayce Brown,Kansas State,Big 12,10,27,437,16.2,3,43.7,4,3,0.8,0,0.3,31,440,14.2,3,
2023,Khafre Brown,South Florida,American,12,27,435,16.1,5,36.3,0,0,,0,0,27,435,16.1,5,
2023,Jack Westover,Washington,Pac-12,15,46,433,9.4,4,28.9,1,1,1,1,0.1,47,434,9.2,5,
2023,Jerand Bradley,Texas Tech,Big 12,12,36,431,12,4,35.9,0,0,,0,0,36,431,12,4,
2023,Romello Brinson,SMU,American,14,28,431,15.4,2,30.8,0,0,,0,0,28,431,15.4,2,
2023,Malik Phillips,Sam Houston,CUSA,12,35,430,12.3,1,35.8,3,9,3,0,0.8,38,439,11.6,1,
2023,Andrel Anthony,Oklahoma,Big 12,6,27,429,15.9,1,71.5,0,0,,0,0,27,429,15.9,1,
2023,Devonte Ross,Troy,Sun Belt,14,40,428,10.7,3,30.6,1,2,2,0,0.1,41,430,10.5,3,
2023,Jordan Hudson,SMU,American,14,30,425,14.2,7,30.4,0,0,,0,0,30,425,14.2,7,
2023,Dean Patterson,Florida International,CUSA,12,28,423,15.1,1,35.3,1,1,1,0,0.1,29,424,14.6,1,
2023,James Tucker,Coastal Carolina,Sun Belt,13,20,423,21.2,3,32.5,0,0,,0,0,20,423,21.2,3,
2023,Grayson Barnes,Northern Illinois,MAC,13,23,422,18.3,5,32.5,0,0,,0,0,23,422,18.3,5,
2023,Isaac Rex,BYU,Big 12,12,34,422,12.4,3,35.2,0,0,,0,0,34,422,12.4,3,
2023,Mitchell Evans,Notre Dame,Ind,8,29,422,14.6,1,52.8,1,2,2,0,0.3,30,424,14.1,1,
2023,Tyler Warren,Penn State,Big Ten,13,34,422,12.4,7,32.5,0,0,,0,0,34,422,12.4,7,
2023,George Johnson,Massachusetts,Ind,12,35,421,12,3,35.1,0,0,,0,0,35,421,12,3,
2023,Mark Pope,Massachusetts,Ind,12,33,420,12.7,1,35,5,9,1.8,0,0.8,38,429,11.3,1,
2023,Germie Bernard,Washington,Pac-12,14,34,419,12.3,2,29.9,13,43,3.3,2,3.1,47,462,9.8,4,
2023,A.J. Henning,Northwestern,Big Ten,12,45,418,9.3,4,34.8,27,110,4.1,1,9.2,72,528,7.3,5,
2023,Makai Jackson,Appalachian State,Sun Belt,14,27,418,15.5,2,29.9,0,0,,0,0,27,418,15.5,2,
2023,Coy Eakin,Texas Tech,Big 12,10,36,416,11.6,2,41.6,1,-1,-1,0,-0.1,37,415,11.2,2,
2023,Jermaine Brown Jr.,UAB,American,12,41,416,10.1,1,34.7,158,803,5.1,12,66.9,199,1219,6.1,13,
2023,Trey Cleveland,North Texas,American,12,27,415,15.4,3,34.6,0,0,,0,0,27,415,15.4,3,
2023,Joseph Scates,Memphis,American,12,33,414,12.5,6,34.5,0,0,,0,0,33,414,12.5,6,
2023,Terrance Ferguson,Oregon,Pac-12,14,42,414,9.9,6,29.6,0,0,,0,0,42,414,9.9,6,
2023,Luke Floriea,Kent State,MAC,12,39,413,10.6,4,34.4,1,13,13,1,1.1,40,426,10.7,5,
2023,Bucky Irving,Oregon,Pac-12,14,56,413,7.4,2,29.5,186,1180,6.3,11,84.3,242,1593,6.6,13,
2023,Tony Johnson,Florida Atlantic,American,12,37,411,11.1,4,34.3,1,10,10,0,0.8,38,421,11.1,4,
2022,Nathaniel Dell,Houston,American,13,109,1398,12.8,17,107.5,4,9,2.3,0,0.7,113,1407,12.5,17,
2022,Charlie Jones,Purdue,Big Ten,13,110,1361,12.4,12,104.7,2,3,1.5,0,0.2,112,1364,12.2,12,
2022,Rashee Rice,SMU,American,12,96,1355,14.1,10,112.9,0,0,,0,0,96,1355,14.1,10,
2022,Malachi Corley,Western Kentucky,CUSA,14,101,1295,12.8,11,92.5,11,87,7.9,0,6.2,112,1382,12.3,11,
2022,Jalin Hyatt,Tennessee,SEC,12,67,1267,18.9,15,105.6,1,0,0,0,0,68,1267,18.6,15,
2022,Marvin Harrison Jr.,Ohio State,Big Ten,13,77,1263,16.4,14,97.2,2,32,16,0,2.5,79,1295,16.4,14,
2022,Keylon Stokes,Tulsa,American,12,76,1224,16.1,8,102,4,9,2.3,0,0.8,80,1233,15.4,8,
2022,Xavier Hutchinson,Iowa State,Big 12,12,107,1171,10.9,6,97.6,0,0,,0,0,107,1171,10.9,6,
2022,Emeka Egbuka,Ohio State,Big Ten,13,74,1151,15.6,10,88.5,11,87,7.9,2,6.7,85,1238,14.6,12,
2022,Rome Odunze,Washington,Pac-12,12,75,1145,15.3,7,95.4,3,6,2,1,0.5,78,1151,14.8,8,
2022,Zakhari Franklin,UTSA,CUSA,14,94,1136,12.1,15,81.1,0,0,,0,0,94,1136,12.1,15,
2022,Tory Horton,Colorado State,MWC,12,71,1131,15.9,8,94.3,2,6,3,0,0.5,73,1137,15.6,8,
2022,Jamari Thrash,Georgia State,Sun Belt,12,61,1122,18.4,7,93.5,2,5,2.5,0,0.4,63,1127,17.9,7,
2022,Dorian Singer,Arizona,Pac-12,12,66,1105,16.7,6,92.1,0,0,,0,0,66,1105,16.7,6,
2022,Jalen McMillan,Washington,Pac-12,13,79,1098,13.9,9,84.5,1,2,2,0,0.2,80,1100,13.8,9,
2022,A.T. Perry,Wake Forest,ACC,13,81,1096,13.5,11,84.3,0,0,,0,0,81,1096,13.5,11,
2022,Jalen Cropper,Fresno State,MWC,14,83,1086,13.1,5,77.6,7,19,2.7,0,1.4,90,1105,12.3,5,
2022,Isaiah Winstead,East Carolina,American,13,88,1085,12.3,6,83.5,0,0,,0,0,88,1085,12.3,6,
2022,Marvin Mims,Oklahoma,Big 12,13,54,1083,20.1,6,83.3,2,3,1.5,0,0.2,56,1086,19.4,6,
2022,Zay Flowers,Boston College,ACC,12,78,1077,13.8,12,89.8,12,40,3.3,0,3.3,90,1117,12.4,12,
2022,Elijah Cooks,San Jose State,MWC,12,69,1076,15.6,10,89.7,0,0,,0,0,69,1076,15.6,10,
2022,Quentin Johnston,Texas Christian,Big 12,14,60,1069,17.8,6,76.4,3,-7,-2.3,0,-0.5,63,1062,16.9,6,
2022,Jared Wayne,Pitt,ACC,12,60,1063,17.7,5,88.6,0,0,,0,0,60,1063,17.7,5,
2022,Trey Palmer,Nebraska,Big Ten,12,71,1043,14.7,9,86.9,5,75,15,0,6.3,76,1118,14.7,9,
2022,Tyrin Smith,UTEP,CUSA,12,71,1039,14.6,7,86.6,5,36,7.2,0,3,76,1075,14.1,7,
2022,Jacob Cowing,Arizona,Pac-12,12,85,1034,12.2,7,86.2,3,1,0.3,0,0.1,88,1035,11.8,7,
2022,Tyler Hudson,Louisville,ACC,12,69,1034,15,2,86.2,0,0,,0,0,69,1034,15,2,
2022,Josh Downs,North Carolina,ACC,11,94,1029,10.9,11,93.5,0,0,,0,0,94,1029,10.9,11,
2022,Malik Nabers,LSU,SEC,14,72,1017,14.1,3,72.6,1,5,5,0,0.4,73,1022,14,3,
2022,C.J. Johnson,East Carolina,American,13,67,1016,15.2,10,78.2,0,0,,0,0,67,1016,15.2,10,
2022,Kris Thornton,James Madison,Sun Belt,11,59,1015,17.2,7,92.3,4,27,6.8,0,2.5,63,1042,16.5,7,
2022,Sam Pinckney,Coastal Carolina,Sun Belt,13,71,996,14,3,76.6,0,0,,0,0,71,996,14,3,
2022,Demario Douglas,Liberty,Ind,13,79,993,12.6,6,76.4,5,105,21,1,8.1,84,1098,13.1,7,
2022,Joshua Cephus,UTSA,CUSA,13,87,985,11.3,6,75.8,3,10,3.3,1,0.8,90,995,11.1,7,
2022,Oronde Gadsden II,Syracuse,ACC,13,61,975,16,6,75,0,0,,0,0,61,975,16,6,
2022,Malik Heath,Ole Miss,SEC,13,60,971,16.2,5,74.7,0,0,,0,0,60,971,16.2,5,
2022,Jeremiah Hunter,California,Pac-12,11,60,965,16.1,5,87.7,0,0,,0,0,60,965,16.1,5,
2022,Ali Jennings,Old Dominion,Sun Belt,9,54,959,17.8,9,106.6,0,0,,0,0,54,959,17.8,9,
2022,Elijah Spencer,Charlotte,CUSA,12,57,943,16.5,9,78.6,0,0,,0,0,57,943,16.5,9,
2022,Brock Bowers,Georgia,SEC,15,63,942,15,7,62.8,9,109,12.1,3,7.3,72,1051,14.6,10,
2022,Jaylin Lane,Middle Tennessee State,CUSA,11,69,940,13.6,5,85.5,3,4,1.3,0,0.4,72,944,13.1,5,
2022,Tre Harris,Louisiana Tech,CUSA,12,65,935,14.4,10,77.9,5,22,4.4,0,1.8,70,957,13.7,10,
2022,Shocky Jacques-Louis,Akron,MAC,12,74,931,12.6,2,77.6,0,0,,0,0,74,931,12.6,2,
2022,Antwane Wells Jr.,South Carolina,SEC,13,68,928,13.6,6,71.4,3,10,3.3,1,0.8,71,938,13.2,7,
2022,Khaleb Hood,Georgia Southern,Sun Belt,13,87,925,10.6,3,71.2,2,3,1.5,0,0.2,89,928,10.4,3,
2022,Brian Cobbs,Utah State,MWC,13,76,923,12.1,5,71,2,6,3,0,0.5,78,929,11.9,5,
2022,Trea Shropshire,UAB,CUSA,12,41,923,22.5,6,76.9,0,0,,0,0,41,923,22.5,6,
2022,Devontez Walker,Kent State,MAC,12,58,921,15.9,11,76.8,3,29,9.7,1,2.4,61,950,15.6,12,
2022,Jose Barbon,Temple,American,12,72,918,12.8,2,76.5,0,0,,0,0,72,918,12.8,2,
2022,Matt Landers,Arkansas,SEC,13,47,901,19.2,8,69.3,2,21,10.5,0,1.6,49,922,18.8,8,
2022,Tyler Scott,Cincinnati,American,11,54,899,16.6,9,81.7,0,0,,0,0,54,899,16.6,9,
2022,Johnny Wilson,Florida State,ACC,13,43,897,20.9,5,69,0,0,,0,0,43,897,20.9,5,
2022,Jason Brownlee,Southern Mississippi,Sun Belt,13,55,891,16.2,8,68.5,0,0,,0,0,55,891,16.2,8,
2022,Troy Franklin,Oregon,Pac-12,13,61,891,14.6,9,68.5,0,0,,0,0,61,891,14.6,9,
2022,Dalton Kincaid,Utah,Pac-12,12,70,890,12.7,8,74.2,0,0,,0,0,70,890,12.7,8,
2022,Ronnie Bell,Michigan,Big Ten,14,62,889,14.3,4,63.5,3,23,7.7,1,1.6,65,912,14,5,
2022,Sam Wiglusz,Ohio,MAC,14,73,877,12,11,62.6,2,23,11.5,0,1.6,75,900,12,11,
2022,Brad Rozner,Rice,CUSA,13,44,876,19.9,10,67.4,0,0,,0,0,44,876,19.9,10,
2022,Jordan Addison,USC,Pac-12,11,59,875,14.8,8,79.5,4,33,8.3,0,3,63,908,14.4,8,
2022,Jalon Calhoun,Duke,ACC,13,62,873,14.1,4,67.2,0,0,,0,0,62,873,14.1,4,
2022,Daewood Davis,Western Kentucky,CUSA,12,63,872,13.8,7,72.7,1,15,15,0,1.3,64,887,13.9,7,
2022,Jaylen Hall,Western Kentucky,CUSA,14,68,869,12.8,6,62.1,3,48,16,0,3.4,71,917,12.9,6,
2022,Devin Voisin,South Alabama,Sun Belt,13,64,867,13.5,5,66.7,0,0,,0,0,64,867,13.5,5,
2022,Elijhah Badger,Arizona State,Pac-12,12,70,866,12.4,7,72.2,4,23,5.8,0,1.9,74,889,12,7,
2022,Tez Johnson,Troy,Sun Belt,13,56,863,15.4,4,66.4,5,11,2.2,0,0.8,61,874,14.3,4,
2022,Jonathan Mingo,Ole Miss,SEC,13,51,861,16.9,5,66.2,4,-7,-1.8,1,-0.5,55,854,15.5,6,
2022,J.C. Santana,Tulsa,American,12,53,859,16.2,7,71.6,0,0,,0,0,53,859,16.2,7,
2022,Alex Adams,Akron,MAC,11,63,856,13.6,9,77.8,0,0,,0,0,63,856,13.6,9,
2022,Nikko Remigio,Fresno State,MWC,14,74,852,11.5,6,60.9,6,42,7,2,3,80,894,11.2,8,
2022,Tyrone Howell,Louisiana-Monroe,Sun Belt,12,50,852,17,6,71,0,0,,0,0,50,852,17,6,
2022,Dominic Lovett,Missouri,SEC,12,56,846,15.1,3,70.5,7,6,0.9,0,0.5,63,852,13.5,3,
2022,Justin Marshall,Buffalo,MAC,13,64,837,13.1,9,64.4,0,0,,0,0,64,837,13.1,9,
2022,Jerjuan Newton,Toledo,MAC,14,53,830,15.7,9,59.3,1,-1,-1,0,-0.1,54,829,15.4,9,
2022,Jayson Jackson,Ball State,MAC,12,73,823,11.3,3,68.6,13,105,8.1,0,8.8,86,928,10.8,3,
2022,Jake Bobo,UCLA,Pac-12,13,57,817,14.3,7,62.8,0,0,,0,0,57,817,14.3,7,
2022,Jalen Wayne,South Alabama,Sun Belt,13,58,817,14.1,9,62.8,0,0,,0,0,58,817,14.1,9,
2022,Corey Crooms,Western Michigan,MAC,12,57,814,14.3,5,67.8,2,-5,-2.5,0,-0.4,59,809,13.7,5,
2022,Brennan Presley,Oklahoma State,Big 12,13,67,813,12.1,2,62.5,5,12,2.4,1,0.9,72,825,11.5,3,
2022,Caullin Lacy,South Alabama,Sun Belt,13,64,812,12.7,6,62.5,1,2,2,0,0.2,65,814,12.5,6,
2022,Michael Jefferson,Louisiana,Sun Belt,12,51,810,15.9,7,67.5,0,0,,0,0,51,810,15.9,7,
2022,Michael Mayer,Notre Dame,Ind,12,67,809,12.1,9,67.4,0,0,,0,0,67,809,12.1,9,
2022,Antoine Green,North Carolina,ACC,9,43,798,18.6,7,88.7,0,0,,0,0,43,798,18.6,7,
2022,Keon Coleman,Michigan State,Big Ten,12,58,798,13.8,7,66.5,0,0,,0,0,58,798,13.8,7,
2022,Javon Baker,UCF,American,14,56,796,14.2,5,56.9,0,0,,0,0,56,796,14.2,5,
2022,Daniel George,Akron,MAC,12,67,793,11.8,2,66.1,1,5,5,0,0.4,68,798,11.7,2,
2022,Grant Dubose,Charlotte,CUSA,12,64,792,12.4,9,66,0,0,,0,0,64,792,12.4,9,
2022,Jared Brown,Coastal Carolina,Sun Belt,13,49,789,16.1,6,60.7,20,187,9.4,1,14.4,69,976,14.1,7,
2022,Tahj Washington,USC,Pac-12,14,50,785,15.7,6,56.1,0,0,,0,0,50,785,15.7,6,
2022,Jacoby Jones,Ohio,MAC,14,45,777,17.3,6,55.5,2,11,5.5,0,0.8,47,788,16.8,6,
2022,Will Sheppard,Vanderbilt,SEC,12,60,776,12.9,9,64.7,0,0,,0,0,60,776,12.9,9,
2022,Corey Gammage,Marshall,Sun Belt,13,52,774,14.9,6,59.5,0,0,,0,0,52,774,14.9,6,
2022,Mac Hippenhammer,Miami (OH),MAC,13,54,769,14.2,9,59.2,0,0,,0,0,54,769,14.2,9,
2022,Ladd McConkey,Georgia,SEC,15,58,762,13.1,7,50.8,7,134,19.1,2,8.9,65,896,13.8,9,
2022,Xavier Worthy,Texas,Big 12,13,60,760,12.7,9,58.5,2,14,7,0,1.1,62,774,12.5,9,
2022,J. Michael Sturdivant,California,Pac-12,12,65,755,11.6,7,62.9,2,-8,-4,0,-0.7,67,747,11.1,7,
2022,Odieu Hiliare,Bowling Green,MAC,13,58,747,12.9,6,57.5,6,5,0.8,0,0.4,64,752,11.8,6,
2022,Sam James,West Virginia,Big 12,12,46,745,16.2,6,62.1,3,9,3,0,0.8,49,754,15.4,6,
2022,Dante Cephas,Kent State,MAC,9,48,744,15.5,3,82.7,2,12,6,0,1.3,50,756,15.1,3,
2022,Jerand Bradley,Texas Tech,Big 12,12,51,744,14.6,6,62,0,0,,0,0,51,744,14.6,6,
2022,Quian Williams,Buffalo,MAC,13,61,743,12.2,5,57.2,2,2,1,0,0.2,63,745,11.8,5,
2022,De'Corian Clark,UTSA,CUSA,9,51,741,14.5,8,82.3,0,0,,0,0,51,741,14.5,8,
2022,Malik Knowles,Kansas State,Big 12,14,48,725,15.1,2,51.8,8,164,20.5,3,11.7,56,889,15.9,5,
2022,Ryan O'Keefe,UCF,American,13,73,725,9.9,5,55.8,23,222,9.7,0,17.1,96,947,9.9,5,
2022,Luke McCaffrey,Rice,CUSA,11,58,723,12.5,6,65.7,12,148,12.3,1,13.5,70,871,12.4,7,
2022,LaJohntay Wester,Florida Atlantic,CUSA,12,62,719,11.6,8,59.9,15,106,7.1,1,8.8,77,825,10.7,9,
2022,Xavier Weaver,South Florida,American,9,53,718,13.5,6,79.8,1,1,1,0,0.1,54,719,13.3,6,
2022,Derwin Burgess Jr.,Georgia Southern,Sun Belt,10,58,717,12.4,7,71.7,2,10,5,0,1,60,727,12.1,7,
2022,Lawrence Arnold,Kansas,Big 12,13,44,716,16.3,4,55.1,0,0,,0,0,44,716,16.3,4,
2022,Isaiah Williams,Illinois,Big Ten,13,82,715,8.7,5,55,7,5,0.7,0,0.4,89,720,8.1,5,
2022,Jeremy Singleton,Georgia Southern,Sun Belt,12,66,714,10.8,2,59.5,0,-8,,0,-0.7,66,706,10.7,2,
2022,Rajae' Johnson-Sanders,Troy,Sun Belt,14,36,713,19.8,7,50.9,0,0,,0,0,36,713,19.8,7,
2022,Elijah Higgins,Stanford,Pac-12,12,59,704,11.9,2,58.7,4,48,12,0,4,63,752,11.9,2,
2022,Jadon Haselwood,Arkansas,SEC,12,59,704,11.9,3,58.7,8,7,0.9,0,0.6,67,711,10.6,3,
2022,Tetairoa McMillan,Arizona,Pac-12,12,39,702,18,8,58.5,0,0,,0,0,39,702,18,8,
2022,Devaughn Vele,Utah,Pac-12,14,55,695,12.6,5,49.6,2,-4,-2,0,-0.3,57,691,12.1,5,
2022,Ja'lynn Polk,Washington,Pac-12,13,41,694,16.9,6,53.4,1,15,15,0,1.2,42,709,16.9,6,
2022,Malik Washington,Northwestern,Big Ten,12,65,694,10.7,1,57.8,9,16,1.8,0,1.3,74,710,9.6,1,
2022,Shae Wyatt,Tulane,American,14,35,692,19.8,7,49.4,0,0,,0,0,35,692,19.8,7,
2022,Chimere Dike,Wisconsin,Big Ten,13,47,689,14.7,6,53,5,32,6.4,1,2.5,52,721,13.9,7,
2022,Jermaine Burton,Alabama,SEC,13,40,677,16.9,7,52.1,0,0,,0,0,40,677,16.9,7,
2022,Roderic Burns,North Texas,CUSA,14,40,676,16.9,1,48.3,1,3,3,0,0.2,41,679,16.6,1,
2022,Bryce Ford-Wheaton,West Virginia,Big 12,12,62,675,10.9,7,56.3,0,0,,0,0,62,675,10.9,7,
2022,Ja'Corey Brooks,Alabama,SEC,13,39,674,17.3,8,51.8,0,0,,0,0,39,674,17.3,8,
2022,Kaleb Smith,Virginia Tech,ACC,11,37,674,18.2,3,61.3,0,0,,0,0,37,674,18.2,3,
2022,Tre Tucker,Cincinnati,American,12,52,671,12.9,3,55.9,1,8,8,0,0.7,53,679,12.8,3,
2022,Bru McCoy,Tennessee,SEC,12,52,667,12.8,4,55.6,1,3,3,0,0.3,53,670,12.6,4,
2022,Ricky Pearsall,Florida,SEC,13,33,661,20,5,50.8,8,113,14.1,1,8.7,41,774,18.9,6,
2022,Duece Watts,Tulane,American,14,33,657,19.9,8,46.9,1,1,1,0,0.1,34,658,19.4,8,
2022,Sam Laporta,Iowa,Big Ten,12,58,657,11.3,1,54.8,2,6,3,0,0.5,60,663,11.1,1,
